,Poem ID,Poem Name,Verse,Vazha,Hewitt,Google,Gemini,ChatGPT,Hewitt - Google,Hewitt - Gemini,Hewitt - ChatGPT
256,14,Yet Again Shall I See The Spring,27,ანგელოზები დაფნისას გვირგვინს ადგამდენ გმირებსა.,And angels setting wreathes Of laurel on the heads of our heroes.,Angels on laurels Crowning heroes.,Angels of laurel Would crown the heroes.,angels placing laurel wreaths upon the heroes.,0.6935625,0.6334067,0.84641516
257,15,Thrush Its The Same Song You Sing,1,"შაშვო, მასვე ჰმღერ, რასაცა ჰმღერდი ასის წლის წინადა!","Thrush, it’s the same song you sing You were singing one hundred years ago!","Shashvo, sing to him, whatever Sing a hundred years ago!","Sing, nightingale, sing the same song As you sang a hundred years ago!","Thrush, sing the same song you sang a hundred years ago!",0.49753213,0.5818474,0.76104665
258,15,Thrush Its The Same Song You Sing,2,"არც ვისა სწყევლი, არც სტირი, არც ვის რასა სთხოვ წილადა;","You neither curse nor mourn any man, Nor from any do you ask anything!","I don't curse anyone, I don't care, You don't ask for anyone's race;","I neither curse nor mourn anyone, Nor ask anyone for anything;","You do not curse anyone, you do not cry, you ask for nothing in return;",0.4530986,0.80367696,0.67308426
259,15,Thrush Its The Same Song You Sing,3,"მწუხრი დგება, თუ თენდება, ჰზიხარ, ჰღიღინებ ტკბილადა…","Whether dusk is drawing on or day is dawning, There you sit, sweetly crooning...","sadness comes when it rains You are smiling, sweetie...","Whether dusk falls or dawn breaks, You sit and sing sweetly...","whether evening falls or dawn breaks, you sit and hum sweetly...",0.31721228,0.88445467,0.8813919
260,15,Thrush Its The Same Song You Sing,4,"ყრმას ჰგევხარ, აკვანს მწოლარეს, გამზადებულსა ძილადა…","You resemble a babe lying in its cradle, All ready for sleep.","You look like a baby, sleeping in a cradle, He is sleeping when he is ready...","You are like a baby, lying in a cradle, Ready for sleep...","You resemble a child lying in a cradle, prepared for sleep...",0.63030267,0.70618784,0.90911067
261,15,Thrush Its The Same Song You Sing,5,ღმერთი გიცნია მამადა და თავი იმის შვილადა!,God you have already acknowledged to be your father And yourself His child!,"God knows you, Father And he is the son of that!",You have recognized God as your father And yourself as his child!,You know God as your father and yourself as His child!,0.56940806,0.65742433,0.6223514
262,15,Thrush Its The Same Song You Sing,6,ან რად იჩივლებ? გუნება შენი აიმღვრეს რაზედა?!,But why should you complain? At what Should your mind be troubled?!,Or what are you complaining about? mood What did they spill yours on?!,Or why are you complaining? Your mood What has spoiled it?!,Why would you complain? What would disturb your mood?!,0.5452143,0.556026,0.74947166
263,15,Thrush Its The Same Song You Sing,7,"გწადიან – ბარში იცხოვრებ, გწადიან – წახვალ მთაზედა.","If you desire, you will live in the valley, If you desire, to the mountain you will journey.","They will take you away - you will live in a bar, They will go to you - you will go to Mtazeda.","They drive you away - you will live in the valley, They drive you away - you will go to the mountain.","You desire to live in the valley, you desire to go to the mountains.",0.46961963,0.66791475,0.8144188
264,15,Thrush Its The Same Song You Sing,8,"არ გერჯის გული, ლამაზო, ფიქრს და აზრს სხვადასხვაზედა.","You have no yearning in your heart, beautiful one, For conflicting thoughts and beliefs.","don't beat your heart, beautiful Thinking and thinking about different things.","Your heart does not tire, beautiful one, Of thoughts and ideas about different things.","Your heart does not ache, beautiful one, over different thoughts and ideas.",0.45257014,0.46795458,0.67263216
265,15,Thrush Its The Same Song You Sing,9,"მოგშივა? – არას იდარდებ, გაიკვებები მზაზედა.",Hungry? You will not grieve But feed on what you’ve stored away.,are you hungry - don't worry Meals are ready.,"Are you hungry? - You don't care, You will feed on the sun.","Are you hungry? You do not worry, you nourish yourself on the sun.",0.5013182,0.32283425,0.28665712
266,15,Thrush Its The Same Song You Sing,10,"ისე მოჰკვდები, რომ ერთხელ არ დაიხედნო ტანზედა.",You will pass away without ever once Fussing over the way you look.,You will die once Don't look at Tanzeda.,You will die without ever Looking at your body.,You will die without ever looking at your body.,0.34367096,0.724589,0.724589
267,15,Thrush Its The Same Song You Sing,11,"შენ არ გადარდებს ჭაღარა, კაცთ რო დაგვთოვნის თმაზედა.",Not for you the grief of grey hair That snows upon men’s heads.,"you will not turn gray Man, it will snow on our hair.","You don't care about gray hair, That covers our hair like snow.","You do not worry about gray hair, that snows upon us humans.",0.66724855,0.6837703,0.75687563
268,15,Thrush Its The Same Song You Sing,12,ერთხელ არ მიგიხედია გზას თავის დანაკვალზედა.,Never once have you looked back Along the path at your own trail.,I haven't looked at you once He followed his path.,You have never looked once At the path of your footprints.,You never look back at the path behind you.,0.52261305,0.6859262,0.7143352
269,15,Thrush Its The Same Song You Sing,13,ერთხელ აროდის არ იტყვი: „სიყმე მოვღალე რისადა?!“,Not once will you ever say: “For what have I exhausted my youth?!”,"Do not say once: ""Why did I get tired of being a boy?!""","You will never say: ""Why did I betray my youth?!""","You never say: ""Why did I waste my youth?!""",0.523088,0.707337,0.80050814
270,15,Thrush Its The Same Song You Sing,14,"გიგალობია გულწყნარად, ფრთა გიცემია ფრთისადა.","You sing with heart at peace, Gently you place wing on wing.",sing softly I beat you with a wing.,"You sang carefree, You flapped your wing with a wing.","You have sung calmly, beating your wings in rhythm.",0.6221372,0.64993155,0.76480067
271,15,Thrush Its The Same Song You Sing,15,"არც როდის მადლობა გითქვამ თავის მკვებელის ხისადა,","You have never thanked The tree that provides your food,","I never thanked you like the tree of its nourishment,","You have never thanked Your nourishing tree,","You have never thanked the tree that feeds you,",0.8854292,0.9163723,0.96437097
272,15,Thrush Its The Same Song You Sing,16,"მიტომ რომ ყველას ვალად ჰხად, ჰსახავ მსახურად თვისადა.",For you view all as under obligation And consider them to be your servant.,Because you owe everyone You look like a servant.,"Because you owe it to everyone, You serve as a servant of your own.","because you consider everyone in debt, and you see them as your servants.",0.36756998,0.7186161,0.3676304
273,15,Thrush Its The Same Song You Sing,17,"არ გითხოვია: „მიშველე“ შენ არასოდეს ღვთისადა,","You have never needed to ask Of God assistance,","You didn't ask: ""Help me"" you never","You have never asked: ""Help me"" You have never asked God,","You have never asked: ""Help me"" to God,",0.5173868,0.83986557,0.84324086
274,15,Thrush Its The Same Song You Sing,18,"როგორც ცხვარს მინდვრად უცქერი, ისე გიცქერავ მგლისადა.","Just as you gaze upon sheep in the meadow, You apparently view wolves even so!",like a sheep in the field I look at you like a wolf.,"As a sheep looks at a field, So you look at the wolf.",you watch the wolf in the field just as you watch the sheep.,0.5569491,0.7713528,0.6647421
275,15,Thrush Its The Same Song You Sing,19,"მშვიდი, ბავშური გუნება არ აგმღვრევია მტერზედა;","Your calm, child-like temperament Has never been perturbed by a foe.","Calm, childlike mood Don't mess with the enemy;","Your calm, childlike mood Is not disturbed by the enemy;","Your peaceful, childlike disposition has never been disturbed by an enemy;",0.5538614,0.7214403,0.78727317
276,15,Thrush Its The Same Song You Sing,20,წუთიერი გაქვს წუხილი სიძულვილ-სიყვარულზედა.,For a moment only lasts your anxiety Over hatred or over love.,You are worried for a moment about hate-love.,You have momentary sorrow About love and hate.,your sorrow over hatred and love is momentary.,0.6065579,0.6856204,0.7577779
277,15,Thrush Its The Same Song You Sing,21,მოვალეობის უღელი არა გდგომია ქედზედა.,No yoke of obligation Is set upon your neck;,"the yoke of duty No, you're not standing.",The yoke of duty Does not rest on your shoulders.,The yoke of duty has never rested on your neck.,0.52525425,0.70675397,0.68470013
278,15,Thrush Its The Same Song You Sing,22,"არც როდის არ გიფიქრნია არც სხვის, არც თავის ბედზედა.",Not a second’s thought have you given To either another’s or your own fate.,"You never thought about it Neither on other people's, nor on one's own fate.",You have never thought Neither of others' nor of your own fate.,You have never thought about your or others' fate.,0.69115496,0.7109476,0.5971
279,15,Thrush Its The Same Song You Sing,23,"ან რისგან დაგეღალება, ვფიქრობ, გული და გონება,","But what should bring weariness, I muse, to your heart and mind,",or what makes you tired I think heart and mind,"Or what will tire you, I think, heart and mind,","What could tire you, I think, your heart and mind,",0.5077573,0.5487746,0.5625391
280,15,Thrush Its The Same Song You Sing,24,"როცა თვით სიხარული ხარ, არ გიგემია მონება.",When you yourself are joy incarnate And know not what it is to be a slave?!,when you are joy itself You have not tasted slavery.,"When you are joy itself, You have not tasted slavery.","when you are joy itself, and have never tasted slavery.",0.81157845,0.80382556,0.8431896
281,15,Thrush Its The Same Song You Sing,25,"სამშობლოს ვერვინ წაგართმევს, ვერც სახლ-კარს შეგეცილება;","None can snatch from you your motherland, Nor can any take issue with you over hearth and home;",No one will take away your homeland. You will not be able to escape from house to house;,"No one can take away your homeland, Nor can they take away your home;","No one can take your homeland, nor contest your home;",0.7345438,0.81369203,0.8343879
282,15,Thrush Its The Same Song You Sing,26,"ესეც რომ მოხდეს, შენ მაინც იმღერებ, გაგეცინება,","Were such to happen, you still Will sing and burst into laughter,","Even if this happens, at least you you will sing, you will laugh","Even if this happens, you will still Sing, you will laugh,","even if this happens, you will still sing and laugh,",0.8275693,0.88565236,0.9051983
283,15,Thrush Its The Same Song You Sing,27,"და სადმე მივარდნილს ადგილს ხის ტოტზე დაგეძინება,",And at some isolated place In a branch you’ll have sleep’s grace.,and to a random place you will fall asleep on a tree branch,"And somewhere in a fallen place You will sleep on a branch of a tree,","and in some remote place, you will sleep on a tree branch,",0.62438023,0.6749298,0.6491196
284,15,Thrush Its The Same Song You Sing,28,უდარდელობის საბანი საამოდ დაგეფინება.,A blanket of carefreeness Will blissfully you encompass.,A carefree blanket It will be good for you.,The blanket of carelessness Will be spread over you beautifully.,a blanket of carefreeness will cover you comfortably.,0.60423136,0.5131335,0.8606626
285,15,Thrush Its The Same Song You Sing,29,"უცრემლო თვალნი აროდის არ გიბანია ცრემლითა,",Never have your tear-free eyes Been bathed in tears;,There are no tearless eyes You haven't washed it with tears,"Your tearless eyes never Have not been washed with tears,","Your tearless eyes have never been washed by tears,",0.8098211,0.8655935,0.8680649
286,15,Thrush Its The Same Song You Sing,30,ოც წლობით გული დაჭრილი არ გიზიდნია მკერდითა.,For twenty years no wounded heart Have you had to carry in your breast.,Broken heart for twenty years You are not attracted to breasts.,A heart wounded for twenty years You have not carried it in your chest.,"for twenty years, a wounded heart has not weighed down your chest.",0.41135377,0.7012248,0.8478403
287,15,Thrush Its The Same Song You Sing,31,"სრულაც არ გეპრიანება მკვდარსა ადგომა მკვდრეთითა,",You will have no fancy When dead for resurrection —,You don't like it at all resurrection of the dead,"You do not believe at all In the resurrection of the dead from the dead,","You have never wished to rise from the dead,",0.4711868,0.42602396,0.5201268
288,15,Thrush Its The Same Song You Sing,32,სიკვდილსა სიცოცხლედა ჰქმნი ლაღის გუნების დებითა.,For death you turn into life By implanting freedom of spirit.,You turn death into life With a pleasant mood.,You make death into life With the power of a cheerful spirit.,you turn death into life with a carefree spirit.,0.73920447,0.77914387,0.7676358
289,15,Thrush Its The Same Song You Sing,33,"არ უწყი კაცთა ვნებანი, არც ის, ჩვენ რისთვის ვწყდებითა…","You are ignorant of the sufferings of men, And of that for which we perish...",do not start the passion of men Not even what we settle for...,"You don't know the passions of men, Nor why we are broken...","You do not know human passions, nor why we perish...",0.3609367,0.6240922,0.593189
290,15,Thrush Its The Same Song You Sing,34,ბევრში მოგნატრი და ბევრში ვერ მოგიხსენებ ქებითა!,In many things I envy you but in many I cannot speak of you with praise.,I miss you in many ways I can't praise you enough!,I miss you in many and in many I cannot praise you!,"Many long for you, and many cannot praise you enough!",0.5281178,0.60082495,0.6685989
