,Prose ID,Prose Name,Verse,Vazha,Hewitt,Google,Gemini,ChatGPT,Hewitt - Google,Hewitt - Gemini,Hewitt - ChatGPT
791,32,The Wedding Of The Jays,30,"პურსა სჭამენ და ღვინოს სმენ, სიმღერას არ იტყვიანო. სთქვა ყვავმა და თავის მშვენიერის ხმით შემოსძახა სუფრული.","“They are eating bread, they are drinking wine, but it doesn’t look as though they’re going to sing,” exclaimed a raven, and, in his own fine voice, he intoned a drinking-song.","They eat bread and drink wine, but do not sing. said the crow and called the table in his beautiful voice.","""They eat bread and drink wine, but they don't sing,"" said the crow and started a table song with his beautiful voice.","“They eat bread and drink wine, but don’t sing a song,” said the crow, and with his beautiful voice, he began a festive tune.",,,
792,32,The Wedding Of The Jays,31,"ყვავს მისცეს აქეთ-იქიდან ბანი და გაძლიერდა მღერა ისე, რომ ტყეს ჭახჭახი გაჰქონდა. მთა-ბარი ზანზარებდა.","From the different sides the raven’s tune was taken up, and the singing grew in strength to such a pitch that the forest was set creaking in response; mountain and valley were a-tremble.","The crow was given a ban from here and there, and he sang so loudly that the forest rattled. The mountain was roaring.","The crow was given applause from all sides, and he sang louder, so that the forest echoed. The mountains and valleys trembled.","The other birds provided harmony, and the singing grew so strong that the forest echoed. The mountains and valleys shook.",,,
793,32,The Wedding Of The Jays,32,ყვავილები სიცილით იხოცებოდენ.,The flowers were dying with laughter.,The flowers are dying with laughter.,The flowers were dying of laughter.,The flowers were laughing.,,,
794,32,The Wedding Of The Jays,33,აქვე ახლოს ერთს თაგუნასა ჰქონდა სორო.,Close by here a little mouse had his hole.,"Near here, one mouse had a sorority.","Nearby, a mouse had a burrow.","Nearby, a mouse had its burrow.",,,
795,32,The Wedding Of The Jays,34,ხმაურობაზე საღერღელი აეშალა და გამოიხედა სოროდან გარეთ.,"The racket had aroused his appetite, and he peeped out.","At the noise, he stopped and looked out of the sorority.","The noise disturbed him, and he peeked out of his hole.","Annoyed by the noise, the mouse peeked out of its burrow.",,,
796,32,The Wedding Of The Jays,35,"დიდხანს უცქირა ფრინველთა ნადიმს, შექცევას, ჰხედავდა მსუქანს, ნოყიერს საჭმელებს, ფერად-ფერადს, ნაირ-ნაირს და ხარბად ჰყლაპავდა ნერწყვს ნერწყვზედ.","For a long while he gazed at the birds’ festivities and feasting; he could see fat, rich foodstuffs of different colours and kinds, all of which just made his mouth water,gulp after gulp.","He gazed for a long time at the flight of birds, he looked at the fat, nutritious food, colorful, various, and greedily swallowed saliva after saliva.","He watched the birds' feast for a long time, their merriment, he saw the rich, nutritious food, colorful, diverse, and greedily swallowed saliva after saliva.","It watched the birds’ feast and revelry, saw the fat, delicious food, colorful and varied, and swallowed its saliva greedily.",,,
797,32,The Wedding Of The Jays,36,ითმინა დიდხანს და ვეღარ მოითმინა.,"For a long time his patience held, but at last it was too much for him.",He waited for a long time and couldn't wait any longer,"He endured for a long time, but couldn't bear it anymore","It watched for a long time, unable to resist.",,,
798,32,The Wedding Of The Jays,37,"რაც მომივა მომივაო, სთქვა; მიცუნცულდა ახლოს, ისკუპა და პირდაპირ ნეფე-დედოფლის წინ თხილიანს სუფრაზე დასკუპდა.","“What will be will be,” he declared, and, with that, he scuttled closer, took a leap and hopped down onto the nut-laden spread right in front of the bride and groom.","let him say whatever he wants; He slunk close, scooped up and scooped up the nuts on the table right in front of Nefe-Queen.","whatever happens, happens, he said; he crept closer, jumped, and landed right on the nut-filled table in front of the bride and groom.","“Whatever happens, happens,” it thought, and scampered close, jumping straight onto the table in front of the bride and groom.",,,
799,32,The Wedding Of The Jays,38,"ვინც მოვიდეს, გაუმარჯოს! გაუმარჯოს წრუწუნას! გაისმა საერთო ხმა ფრინველთა.",“Good health to the newcomer! Good health to Squeaky!” rang out the general cry of the birds.,"Whoever comes, long live! Long live the grumbler! the general sound of birds was heard.","""Whoever comes, cheers! Cheers to the mouse!"" - came the collective voice of the birds.","“Welcome, whoever you are! Welcome to the mouse!” was the general cry of the birds.",,,
800,32,The Wedding Of The Jays,39,"ჰოი, შენი ჭირიმე, რო დაგვხედე, ბიჭო! ეუბნებოდენ თაგვს შეზარხოშებულნი ფრინველნი.","“Hey, there’s a good little fellow for giving us your attention, laddy!” were the words of welcome given to the mouse by the intoxicated birds.","Yes, it's your trouble to look at us, boy! said the frightened birds to the mouse.","""Oh my, you scared us, buddy!"" - the startled birds said to the mouse.","“Oh, bless you for coming to see us, buddy!” the drunken birds told the mouse.",,,
801,32,The Wedding Of The Jays,40,"გაგიმარჯოთ, გაგიმარჯოთ, გენაცვალეთ, იცოცხლეთ და იხარეთ, მუდამც ლხინი და კაი საქმე ნუ მოგიშალოსთ უფალმა დამბადებელმა.","“Good health, good health, dear friends, long life, joy and endless festivities be your lot, and may the good Lord Creator never spoil your noble doings!”","May the Lord bless you, bless you, change you, live and be happy, always be happy and don't let the Lord who gave birth disturb you","""May you be blessed, may you be blessed, may you be happy and healthy, may the Lord, the Creator, never deprive you of joy and good deeds,"" said the mouse","“Bless you all, may you live long and prosper, always be happy and blessed by the Creator,”",,,
802,32,The Wedding Of The Jays,41,"ამბობდა თაგვი და თან ერთს გულიანს თხილს ჩასციებოდა, კბილით აკნაწურებდა ნელ-ნელა.","So saying, the mouse had taken a firm grip on a nut with a decent kernel and was slowly gnawing away at it.","said the mouse, while munching on one hearty nut, gnawing it slowly with his teeth.","and at the same time he was nibbling on a hearty nut, slowly cracking it with his teeth.","the mouse said, biting into a hearty nut and slowly crunching it with its teeth.",,,
803,32,The Wedding Of The Jays,42,"ღვინო მიართვით წრუწუნას, ღვინო, – დაიძახა თამადამ.","“Give the little mouse some wine, wine!” shouted the toast-master.","Give wine to Zrutsuna, wine, shouted Tamada","""Offer wine to the mouse, wine,"" the toastmaster shouted","“Give the mouse some wine, give it wine,” the toastmaster ordered.",,,
804,32,The Wedding Of The Jays,43,მაგას ჩვენოდნობამდის ბევრი აკლია.,“He has a lot of drinking to do to catch us up!”,there is a lot missing from our knowledge.,"""He has a long way to go before he's like us.""",“He needs to catch up to our level.”,,,
805,32,The Wedding Of The Jays,44,"ღვინოს არ გიახლებით, გენაცვალეთ, თხილი ჩემის თვალის სინათლესაც მირჩევნია, თქვენ გაატარეთ დროება; მე თხილს ვაკნაწურებ, არაფერი მიშავს.","“I don’t drink wine, my dear friends, though I’d happily give my right arm any time for a nut; you pass the time as you please — just let me nibble away at this nut, and I’ll be fine.”","I didn't drink wine for you, I changed it for you, I prefer nuts to the light of my eyes, you spent time; I squeeze the nuts, nothing happens.","""I won't touch wine, thank you very much, nuts are better than the light of my eyes, you guys enjoy yourselves; I'll nibble on nuts, I'm doing fine.""","“I don’t drink wine, friends, nuts are better for my eyes. Enjoy yourselves; I’ll be fine with these nuts,” the mouse replied.",,,
806,32,The Wedding Of The Jays,45,"არ გიახლებით, რა სიტყვის პასუხია! ჰა, დალიე, თორემ თავზე დაგასხამთ ღვინოს, – უთხრა შეტევით თამადამ თაგვს და ჯიხვი კოდალას მიაწოდა.","“Did he say he doesn’t drink? What sort of response is that?! Ha, drink, or we’ll pour the wine over your head!” said the toast-master to the mouse in a hostile tone of voice, handing the horn to the wood-pecker.","I don't know what the answer is! Yes, drink, otherwise we will pour wine on your head, Tamada said aggressively to the mouse and handed the booth to the woodpecker.","""You won't touch it, what kind of answer is that! Come on, drink, or we'll pour wine on your head,"" the toastmaster said threateningly to the mouse and handed the jug to the woodpecker.","“What do you mean, you don’t drink? Here, drink up, or we’ll pour the wine over your head,” the toastmaster insisted, passing the horn to the woodpecker.",,,
807,32,The Wedding Of The Jays,46,კოდალამ ჩამოართო თომას ჯიხვი და მიუჯდა წრუწუნას ახლოს.,The wood-pecker took the horn from Toma and sat down close by the little mouse.,The woodpecker grabbed Thomas's booth and sat down near Krutsuna.,The woodpecker took the jug from Toma and sat down next to the mouse.,The woodpecker took the horn from Thomas and sat down close to the mouse.,,,
808,32,The Wedding Of The Jays,47,"დალიე, ე, ძმობილო, ქორწილია, განა ის ხომ არ არის! თხილი აკნაწურო, რა ბრძანებაა! ჰაი, თუ აკნაწურებ შენცა, ჰა, ჩამომართვი ჯიხვი-მეთქი.","“Come on, little brother, drink it down. This is a wedding-feast, you know, not some game or other! You can hardly call it fitting just to gnaw on a nut! Look, if you want to nibble a nut, first come on, I say, and take the horn from me!”","Drink, brother, it's a wedding, isn't it! Nuts, what an order! Hey, if you're tired too, hey, bring down the booth","""Drink, hey, brother, it's a wedding, isn't it! Nibble on nuts, what kind of order is that! Hey, if you're nibbling, pass me the jug""","“Drink, friend, it’s a wedding. What do you mean you won’t drink? If you keep crunching nuts, what kind of order is that? Come on, take the horn from me,”",,,
809,32,The Wedding Of The Jays,48,უთხრა კოდალამ და თან ჯიხვი მიაწოდა.,"So saying, the wood-pecker handed him the horn.",said the woodpecker and gave him the booth.,said the woodpecker and offered the jug.,"the woodpecker said, offering the horn to the mouse.",,,
810,32,The Wedding Of The Jays,49,"ვერ დავლევ, თუ ძმა ხარ, თავი დამანებე, არ შემიძლიან და რა ვქნა, რა წყალში გადავვარდე.","“I simply can’t drink it. If you call yourself a brother of mine, let me be. I just can’t do it; what am I to do? — I might as well drown myself, but where’s the water?”","I can't drink, if you're a brother, leave me alone, I can't and what can I do, what can I fall into the water","""I can't drink, for God's sake, leave me alone, I can't and what can I do, why am I in this mess""","“I can’t drink, please, leave me alone, I can’t do it, what should I do?”",,,
811,32,The Wedding Of The Jays,50,მიუგო მას თაგვმა და პირი მოარიდა.,"Thus did the mouse answer him, turning his face away.",the mouse answered him and turned his mouth away.,the mouse replied and turned away.,"the mouse pleaded, turning away.",,,
812,32,The Wedding Of The Jays,51,"დაასხით, თავზედ დაასხით მაგ ვირიშვილს, მაგას! დაიყვირა თამადამ.","“Pour the wine, pour it over the head of that son of an ass, that…!” yelled the toast-master.","Pour it, pour it on the head of that virishvili, maga! shouted Tamada,","""Pour it on him, pour it on his head, that donkey!"" the toastmaster shouted","“Pour it over him, pour it over this rascal!",,,
813,32,The Wedding Of The Jays,52,"მაშ, ნეფე-დედოფალი არ უნდა ადღეგრძელო, შე ბრიყვო, შენა!?","“Don’t you really think you should toast the bride and groom, you fool, you?!”","so you shouldn't toast Nefe-queen, you idiot!?","""So, you don't want to toast the bride and groom, you fool!?""","He must drink the bride and groom’s health, you fool!” the toastmaster yelled.",,,
814,32,The Wedding Of The Jays,53,"ჩემს დღეში ღვინო არ მისვამს, კაცებო, ეხლა უნდა დამაჩვიოთ ღვინის სმასა?! როგორ იქნება, რა ახირებაა მაინც და მაინც!? პატიოსანი, დარბაისელი ხალხი ბრძანდებით.","“I’ve never drunk wine in my life, gentlemen; do you think you have the right to force the habit on me at this stage in my life? How can this be possible? Why do you pester me so insistently? You are honourable, goodly folk.","I don't drink wine in my day, men, now you have to make me drink wine?! How will it be, what a whim anyway!? You are honest people from Darbais.","""Wine doesn't agree with me, guys, now you want to make me drink wine?! How can that be, what kind of whim is this!? You are all honorable, decent people.","“I’ve never drunk wine in my life, folks, and now you want to teach me to drink? How can that be? I’m honest, respectable people.",,,
815,32,The Wedding Of The Jays,54,"აი, ნეფე-დედოფლის სადღეგრძელოდ ერთს რკოს გიახლებით.","Look, by way of toasting the bride and groom I’m helping myself to an acorn.”",Here's one for the toast of the Nephew-Queen.,"Here, I'll take a sip for the bride and groom's toast.""","Here, I’ll toast the bride and groom with an acorn,” the mouse said.",,,
816,32,The Wedding Of The Jays,55,"დაალეინე, დაალეინე მაგ რაზბონიკს, მაგას.","“Make him drink, make that brigand drink, that…!","Drink, drink that Razbonic","""Make him drink,make him drink, that rascal","“Pour it, pour it on him, force him to drink.",,,
817,32,The Wedding Of The Jays,56,ძალათი უნდა დალიოს.,He has to be forced to drink;,he must drink by force,he has to drink by force,He must drink,,,
818,32,The Wedding Of The Jays,57,არ შაიძლება.,We can’t have this.,he can't.,it's not allowed.,it can’t be otherwise.,,,
819,32,The Wedding Of The Jays,58,"აქ რისთვის მოეთრეოდა, თუ ღვინოს არა სვამდა.","Why on earth did he drag himself in here, if he doesn’t drink wine?","Why was he here, if he didn't drink wine",Why did he come here if he doesn't drink wine,Why else would he come here if not to drink wine?,,,
820,32,The Wedding Of The Jays,59,"დაალეინე, დაალეინე, – ისმოდა ფრინველთა ხმა.","Make him drink, make him drink!” resounded the chorus of the birds.","drink, drink, the sound of birds could be heard.","make him drink, make him drink"" the birds' voices were heard.","Pour it, pour it,” the birds insisted.",,,
821,32,The Wedding Of The Jays,60,"კოდალამ დასტაცა წრუწუნას ცალის ხელით კისერში, მეორე ხელით პირში მიაგება ღვინით სავსე ჯიხვი და დაუწყო ძალათი სმევა.","The wood-pecker seized the little mouse’s neck with one hand, whilst with the other he brought the horn, full of wine, into contact with the mouse’s lips and began forcibly to make him drink.","The woodpecker patted Krutsuna's neck with one hand, and with the other hand he put a bottle full of wine in his mouth and began to drink forcefully.","The woodpecker grabbed the mouse by the neck with one hand, put the wine-filled jug to his mouth with the other hand, and started forcing him to drink.","The woodpecker grabbed the mouse by the neck with one hand and forced the wine-filled horn to its mouth with the other, making the mouse drink.",,,
822,32,The Wedding Of The Jays,61,"შენი ნება თუ იქნება, კი ვიცი, არ მიირთმევ, ვაჟბატონო, მაგრამ აქ თამადის ნებაა.","“If the decision were yours, I know, you won’t drink, sir, but here it’s the toast-master’s will that prevails.","If it's your will, I know you won't eat it, sir, but it's Tamadi's will here.","""If it were up to you, I know you wouldn't drink, sir, but here the toastmaster's will is law.","“If it were up to you, I know you wouldn’t drink, but here it’s the toastmaster’s will.",,,
823,32,The Wedding Of The Jays,62,"უყურებ ამოდონა დუნიას, ერთი არ არის, აქ ღვინოს არ სვამდეს, ერთი შენ გამოსჩნდი აქ ახირებული.",You can see that amongst all the assembled gathering there isn’t a single individual here who is not drinking wine — you alone here have appeared as the obstinate one.,"You look at Amodona Dunya, there is no one, she should not drink wine here, one you appeared here on a whim.","Look at this whole world, it's not like no one here drinks wine, you're the only one who's being difficult.","Look at all these creatures, none refuse to drink wine. You’re the only stubborn one here.",,,
824,32,The Wedding Of The Jays,63,"ჰა, გაუბედე, გაუბედე, ცოდო არ არის დედის რძესავით ღვინოს პირს არიდებდე, შე უჯიშოვ, შენა?","Come on, man up to the task, brave yourself to it; is it not just as shameful to turn your face away from wine as it would be from your mother’s milk, you mongrel, you?!”","Ha, dare, dare, it's not a sin to avoid wine like mother's milk, you're not afraid, are you?","Come on, drink it, drink it, it's not a sin to turn away from wine like it's mother's milk, you ungrateful creature!""","Come on, drink up, drink up, it’s not right to refuse wine like it’s mother’s milk, you fool,” the woodpecker scolded.",,,
825,32,The Wedding Of The Jays,64,"თაგვმა რის წვალებით ჩაყლაპა რამდენიმე წვეთი და თან წრუწუნებდა, ეტყობოდა, არ ესიამოვნებოდა ღვინო.","The mouse — with what tremendous torment — managed to swallow a few drops, whimpering the while — wine, it seemed, gave him no pleasure.","The mouse swallowed a few drops with its paws and grunted, it seemed that it did not like the wine.","The mouse, with great difficulty, swallowed a few drops and squeaked, apparently not enjoying the wine.","With great effort, the mouse managed to swallow a few drops, its face showing clear distaste for the wine.",,,
826,32,The Wedding Of The Jays,65,"გაუბედე, წრუწუნავ, გაუბედე! აბა და ჰა! ემანგრე, მანგრე!","“Steel yourself to it, little mouse, steel yourself to it! Well, then! That’s it, like that.","Dare, grumbler, dare! Well and yes! Embrace, embrace!","""Drink it, mouse, drink it! Come on, come on! Bottoms up, bottoms up!","“Drink up, mouse, drink up! Come on, cheers!",,,
827,32,The Wedding Of The Jays,66,"ა, ყოჩაღ, ბიჭო! დაჰკიჟინებდენ თაგუნას ფრინველნი.","Ah, brave little chap!” were the whooping encouragements screamed by the birds at the little mouse.","Oh, bye, boy! - The birds are chasing the mouse.","Ah, good boy!"" the birds shouted at the mouse.","Bravo, buddy!” the birds encouraged the mouse.",,,
828,32,The Wedding Of The Jays,67,"თაგუნამ დაიწკიპა, დაიჭიმა ყელის ძაფები, შეებრძოლა ღვინოს და გადაჰკრა, დასცალა.","The little mouse tensed himself, strained the sinews of his throat, struggled with the wine and downed it, emptying the horn.","The mouse squealed, stretched the strings of his throat, fought with the wine and poured it out.","The mouse gasped, tightened his throat muscles, fought the wine, and gulped it down, finishing it.",The mouse finally managed to gulp down the wine,,,
829,32,The Wedding Of The Jays,68,ხოლო ხავერდის ქულაჯაზე გადაესხა ცოტაოდენი ღვინო.,But a drop of the wine was spilled on his velvet coat.,And he poured a little wine on the velvet cup.,A little wine spilled on his velvet coat.,though a little spilled on its velvet jacket.,,,
830,32,The Wedding Of The Jays,69,"ქულაჯაზე ნუ მასხამ ღვინოს, ე, ჩერჩეტო, განა შენს ხაჩანის ფაფანაკსა ჰგავს, რომ აგრე ბრიყვად ექცევი?! შეუტია კოდალას.","“Don’t pour wine on my coat, you numbskull! Surely you don’t see any resemblance between it and that cloth-cap of yours which might explain such stupid behaviour!” inveighed the little mouse against the wood-pecker.","Don't pour wine on the kulaja, cherchetto, doesn't it look like your khachan's pie that you act like a fool?! Kodala attacked.","""Don't spill wine on your coat, hey, you clumsy one, is it like your mother's porridge that you're treating it so carelessly?!"" he attacked the woodpecker.","“Don’t pour wine on my jacket, you fool. Do you think it’s your ragged coat?” the mouse snapped at the woodpecker.",,,
831,32,The Wedding Of The Jays,70,მერე ღრმად ამოიხვნეშა.,Then he let out a deep breath.,Then he sighed deeply.,Then he took a deep breath.,Then it took a deep breath.,,,
832,32,The Wedding Of The Jays,71,სულ უკანასკნელი ყლაპი-ღა აკლდა და დაიყვირა: გაუმარჯოს ნეფეს და დედოფალს!,"Only the very last mouthful was left, when he cried out: “Good health to the bride and groom!",He was missing the last sip and shouted: Long live Nefe and the queen!,He was just about to take the last gulp and shouted: Cheers to the bride and groom!,Just one more sip and it shouted: “To the bride and groom!,,,
833,32,The Wedding Of The Jays,72,"გაუმარჯოს, ეჯიბო, შენს ნეფეს!..","Good health, best-man, to this groom of yours!”","Long live, Ejibo, your nephew!","Cheers to your bride, buddy!..",Cheers to your bride!”,,,
834,32,The Wedding Of The Jays,73,"გაუმარჯოს, გაუმარჯოს! მოცალა, მოცალაო! ისმოდა აღტაცებული ხმა.","“Good health, good health to them — he’s drained it, he’s drained it!” went up the enraptured cry.","Long live, long live! Mozala, Mozala! an enthusiastic voice was heard.","""Cheers, cheers! He finished it, he finished it!"" the excited voices were heard.","“Cheers, cheers! Drink up, drink up!” the delighted voices echoed.",,,
835,32,The Wedding Of The Jays,74,წრუწუნას მალე მოედო ღვინო და მოჰყვა ბაიათებს.,"The little mouse soon succumbed to the wine, and he began to croon.","Soon, Trusuna was filled with wine and followed by bayats.",The mouse quickly felt the effects of the wine and started singing ballads.,"The wine quickly affected the mouse, and it started singing.",,,
836,32,The Wedding Of The Jays,75,"ისე მღეროდა, რომ წრიპინით ყველას ყურები გამოუჭედა.",His singing was so squeaky that it grated on the ears of them all.,He sang so loud that everyone's ears were pierced.,He sang so loudly that everyone's ears were ringing.,Its chirping voice filled everyone’s ears.,,,
837,32,The Wedding Of The Jays,76,მერე ცეკვაც დაიწყო.,Then he started to dance.,Then he started dancing.,Then he started dancing.,Then it began to dance,,,
838,32,The Wedding Of The Jays,77,ხალხს სიცილით ჰხოცავდა.,The gathering began to split its sides with laughter.,He killed people with laughter.,He made everyone laugh.,making everyone laugh.,,,
839,32,The Wedding Of The Jays,78,იმას კაჭკაჭი აჰყვა და დავლურს უვლიდენ ორივენი.,A magpie accompanied him and together they danced a Georgian jig.,"The magpie followed him, and they both looked away.","The magpie joined him, and they both danced the lezginka.","Even the crow joined in, and the two of them danced together.",,,
840,32,The Wedding Of The Jays,79,"ყვავებს მუცლები ხელით ეჭირათ, იმდენს იცინოდენ ამ სურათის მნახველნი.",The ravens had to hold on to their stomachs; to such an extent were the onlookers of this spectacle rollicking with laughter.,"The crows were holding their bellies with their hands, so many people were laughing at this picture.","The crows were holding their stomachs, they were laughing so hard at this sight.","The crows held their bellies with laughter, watching the scene.",,,
841,32,The Wedding Of The Jays,80,"უჰ, დავიღალეო,სთქვა ბოლოს თაგვმა; მართლაც პირზე და გულ-მკერდზე ხვითქი გადასდიოდა.","“Oh, I’m whacked,” said the mouse at last; and indeed sweat was pouring over his face and chest.","Oh, I'm tired, said the mouse at last.","""Ugh, I'm tired,"" said the mouse finally; indeed, sweat was dripping from his face and chest.","“Phew, I’m exhausted,” the mouse said at last, its face and chest covered in sweat.",,,
842,32,The Wedding Of The Jays,81,იქვე სუფრის ახლო წამოწვა. გამობურთული ფაშვი ზეცას მიაპყრო და ისე ჰქშინავდა.,"He flopped down right there beside the table; his pot-belly projected upwards, and, in that supine posture, he began to pant.",It really spread to the mouth and chest. He lay down near the table. He raised the bulging bird to the sky and screamed.,He lay down right there near the table. He turned his bulging belly towards the sky and snored.,"It lay down next to the table, its round belly facing the sky, and panted heavily.",,,
843,32,The Wedding Of The Jays,82,სულ ბოლოს სუფრაზე ბულბული იჯდა;,Right at the end of the table was sitting a nightingale;,"At the very end, a nightingale was sitting on the table;","Finally, the nightingale was sitting at the table.","At the far end of the table, the nightingale sat quietly.",,,
844,32,The Wedding Of The Jays,83,"მგალობელი ჩიტი არა ლხინობდა. არ იცინოდა, დაღონებულ-დაფიქრებული უცქეროდა სეირს.",this songster-bird was not participating in the festivities. She was not laughing but was observing the proceedings with a heavy and contemplative heart.,"The singing bird did not sing, did not laugh, He looked at Seir thoughtfully.","the singing bird was not celebrating,not laughing, he was watching the spectacle, sad and thoughtful.",The songbird was not rejoicing or laughing; it watched the scene with a somber expression.,,,
845,32,The Wedding Of The Jays,84,"მშვენიერო ბულბულო, რატომ შენს მშვენიერს ხმას არ გაგვაგონებო? შესთხოვეს ბულბულს ფრინველთა.","“Beautiful nightingale, why do you not treat us to your beautiful voice?” the birds entreated her mildly.","Beautiful nightingale, why don't you make us hear your beautiful voice? they asked the nightingale about the birds.","""Beautiful nightingale, why don't you let us hear your beautiful voice?"" the birds asked the nightingale.","“Beautiful nightingale, why don’t you share your beautiful voice with us?” the birds pleaded with the nightingale.",,,
846,32,The Wedding Of The Jays,85,"ბულბული უარზე დადგა; განა ყოველთვის ვარ სიმღერის იშტაზე, უგუნებოდ გახლავართო, – სთქვა მან.","The nightingale declined, saying: “Do you suppose that I’m always in a mood for singing? — I’m afraid I’m out of sorts.”","The nightingale refused; ""Am I always in the mood for a song, I'm going crazy,"" he said.","The nightingale refused; he said, ""I'm not always in the mood for singing, I'm feeling down.""","The nightingale refused, saying it wasn’t always in the mood to sing, that it was feeling down.",,,
847,32,The Wedding Of The Jays,86,"როგორც იყო, ფრინველთა ხვეწნა-მუდარამ გასჭრა და ბულბულმაც დაიწყო.","At length, the birds’ supplications and entreaties had an effect on her, and she began to sing.","As it was, the begging-mudara of the birds stopped and the nightingale also started.","As it happened, the birds' pleading and begging worked, and the nightingale started singing.","Finally, the birds’ persistent pleading won over the nightingale, and it began to sing.",,,
848,32,The Wedding Of The Jays,87,"ფრინველთ ხმა გაკმინდეს, ბუზების ფრენა ისმოდა, ყვავილთ სული განაბეს და მოტრფიალე თვალებით შესცქეროდენ მგოსანს.","The birds fell so silent that the buzzing of flies could be heard; the flowers caught their breath and, with affectionate eyes, all had their attention fixed on their poetess.","The sound of the birds died down, the flight of flies was heard, the soul was refreshed by the flower, and the eyes of the horse were startled.","The birds' voices fell silent, the buzzing of flies could be heard, the flowers breathed a sigh of relief and watched the singer with loving eyes.","The birds fell silent, even the buzzing of flies could be heard, and the flowers held their breath, gazing at the minstrel with adoring eyes.",,,
849,32,The Wedding Of The Jays,88,ბულბულმა დაამღერა:,This was the song the nightingale sang:,The nightingale sang:,The nightingale sang:,The nightingale sang:,,,
850,32,The Wedding Of The Jays,89,"დიდება შენდა, ცათა მპყრობელო, დიდება შენდა, ბუნების ძალო, დიდება, მეფევ გვირგვინოსანო, და გადღეგრძელოს შენც, პატარძალო!","“Glory to thee, holder of the heavens, Glory to thee, o force of nature — Glory to the groom, kingly crowned, And God grant thee, his wife, long life as well!","Glory to you, Lord of the heavens,Glory to you, force of nature,Glory, Crowned King, And toast to you too, bride!","Glory to you, ruler of the heavens, Glory to you, force of nature, Glory, crowned king, And a toast to you, bride!","“Glory to you, ruler of the heavens, Glory to you, force of nature, Glory to you, crowned king, And may you too, bride, be blessed!",,,
851,32,The Wedding Of The Jays,90,"სიყვარულისას დავსწნავ გვირგვინსა, სათნოებითა მოვქარგავ გარსა,","I shall plait a crown of love, Chastely shall I embroider it around;","I wear a crown when I'm in love, I will embroider the sheath with virtue,","I will weave a crown of love, Embroider it with kindness,","I will weave a crown of love, Embroidered with virtue,",,,
852,32,The Wedding Of The Jays,91,"არ დავინანებ, ყველას შიგ ჩავქსოვ, თუ ქვეყნად რასმე კი ვპოვებ კარგსა.",I shall not be sparing but shall weave all within it Whatsoever I may discover within the world that is noble,"I won't regret it, I'll weave it into everyone, If I find something good in the world.","I will not spare, I will weave in everything, If I find anything good in the world.","I will not spare anything, I will put everything good in it.",,,
853,32,The Wedding Of The Jays,92,"და წრფელის გულით გამეტებულსა იმას დაგადგამთ, ქალ-ვაჟო, თავსა.","And wrought by a heart sincere — This is what, young couple, I shall place upon your head.","And the one who is full of heart, That's what I'll do to you, man and woman.","And with a sincere heart,I will place it on your heads, man and woman.","With a pure heart, I will bestow it upon you, May your heads wear it proudly.",,,
854,32,The Wedding Of The Jays,93,"სიყვარულია თვით ჩემი გული, სხვისაც თუ ვნახე, მომიდებს ალსა,","Love is the essence of my heart, And if I see love in another, it lights a flame in me;","love is my heart, If I saw someone else's, I'd be surprised.","Love itself is my heart, If I see it in others, it sets me ablaze.","Love is my heart, If I see it in others, it sets my heart ablaze,",,,
855,32,The Wedding Of The Jays,94,"დღეს თქვენი ტრფობა უდიდესია, და ამით იპყრობს ჩვენს გულს და თვალსა.","This day it is your troth that is supreme, And for that reason it grips both our hearts and eyes.”","Today, your passion is the greatest. And thus captures our heart and eye.","Today your love is the greatest, And with this, it captures our hearts and eyes.","Today your love is the greatest, And it captivates our hearts and eyes.”",,,
856,32,The Wedding Of The Jays,95,"ამ დროს შორი-ახლოს ხარი-ირემი გამოჩენილიყო და გულმოდგინედ უგდებდა ყურსა ფრინველთა მღერას, ბულბულის სტვენას. ბულბულის სტვენამ ნაღველი აღუძრა გულში.","At this moment a stag had appeared in the neighbourhood and was listening intently to the singing of the birds and the melody of the nightingale, which roused a feeling of sorrow in his heart.","At this time, a bull-deer would appear from far and near and would listen intently to the singing of birds and the whistling of nightingales. The whistling of the nightingale stirred bile in his heart.","At that moment, a deer appeared nearby, listening intently to the birds singing and the cuckoo's call. The cuckoo's song stirred sadness in its heart,","At that moment, a magnificent stag appeared nearby, listening intently to the birds’ singing and the nightingale’s whistling. The nightingale’s song stirred a melancholy in its heart.",,,
857,32,The Wedding Of The Jays,96,"რაღაც მოაგონდა, თვალებზე ცრემლი მოუვიდა, ამოიოხრა და გაბრუნდა, მიეფარა უღრანს ტყეს.","Some memory stirred, a tear came into his eyes; he sighed and returned to the cover of the dense forest.","He thought of something, tears came to his eyes, he sighed and turned to hide in the dense forest.","bringing back memories. Tears welled up in its eyes, it sighed, and turned away, seeking refuge in the dense forest.","Tears welled up in its eyes, it sighed deeply, and turned back into the dense forest.",,,
858,32,The Wedding Of The Jays,97,ფრინველთ გააბეს საერთო მღერა.,The birds took up the general refrain.,The birds sang together.,The birds erupted in a chorus of song.,The birds continued their communal song,,,
859,32,The Wedding Of The Jays,98,"ერთს სიმღერას ამბობდენ ყველანი, ხოლო თავ-თავიანთს ხმაზე-კი.","One song it was that they all sang, but each in his distinctive voice.","Everyone sings the same song, and each sings in their own voice.","They all sang the same melody, but each with their unique voice.",each adding their voice in harmony.,,,
