ID,Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking,n_emotions
1.24517e+18,a coronavirus 19 patient who deliberately spits outside  spreads it to other is a criminal ,0,0,0,0,0,0,1,0,0,1,2
1.24525e+18,such a stupid joke kim jaejoong we all know coronavirus is a big issue  do not need your f cking remind   ,0,0,0,0,0,0,1,0,0,0,1
1.24519e+18,anyone gonna come out and say coronavirus was just an april fools joke   ,0,0,0,0,0,0,0,0,0,1,1
1.24518e+18,im waiting for someone to wake me up tomorrow saying that this coronavirus is really a long overdue april fools,0,0,0,0,0,1,0,0,0,1,2
1.24522e+18,if nepa bill can be circulated  then relief food can also be done same way    stay at home staysafe coronavirus buhari,1,0,0,0,0,0,0,0,0,0,1
1.24525e+18,is the case of bangalore infosys employee being sacked for posting about spreading corona virus true ,0,0,0,0,0,0,0,1,0,0,0
1.24521e+18,on meter social distance is potial way to crub corona virus,1,1,0,0,0,0,0,0,0,0,2
1.24525e+18,breaking death toll due to coronavirus rises to 38 in country  number of cases increases to 1 637  health ministry coronavirus,0,0,0,0,0,0,0,0,1,0,1
1.24519e+18,do not let coronavirus make you forget it is gonna be 420 for 30 days straight starting tomorrow,1,0,0,0,0,0,0,0,0,0,1
1.24524e+18,together we can fight corona let us wash our hands before touching water  stay safe ,1,0,0,0,0,0,0,0,0,1,2
1.24524e+18,21 new recoveries in bahrain totaling 316 in this place  already 178 356 worldwide  coronavirus coronavirus bahrain,0,0,0,0,0,0,0,0,1,0,1
1.24514e+18,fuck that nigga named corona virus i think my phone got it bc its acting so fucking retarded,0,0,0,0,0,0,1,0,0,1,2
1.24522e+18,i sneezed around my sister and her ass gone say you got that corona  i almost thumped her ass across the room,0,0,0,0,0,0,0,0,0,1,1
1.24514e+18,has the condemned china for the arrest of doctors trying to speak the truth about coronavirus     ,0,0,0,0,0,0,1,1,0,0,1
1.24516e+18,think the corona virus infestation of the usa aircraft carrier is an accident  we are at war  china must pay       ,0,0,0,0,0,0,1,1,0,0,1
1.24786e+18,excellent piece  fairly long  but its not like youre busy day13oflockdown coronavirus,0,1,0,0,0,0,1,0,0,1,3
1.2452e+18,the existing calendar we all grew up following in the world was bc and ad  the new one will now be bc and ac before and after corona ,0,0,0,1,0,0,0,0,0,1,2
1.24515e+18,kikutaro just cut a promo on the corona virus mid match watchiwtv phwilluminaughty,0,0,0,0,0,0,0,0,1,1,2
1.2452e+18,looking for somegoodnews and even more good news on the coronavirus  be sure to follow and,1,0,0,0,0,0,0,0,0,0,1
1.24514e+18,april fools everyone  it was just a really expensive joke haha the coronavirus isnt real go back to your lives is what i wish would happen,0,0,0,0,0,0,0,0,0,1,1
1.24517e+18,who else thinks that the govt  are still pursuing their herd immunity policy  coronavirus coronavirus,0,0,0,0,0,0,0,1,0,0,0
1.24524e+18,somone please tell me that all this is a prank and i am ready to be called a fool the entire year  coronavirus,1,0,0,1,1,0,0,0,0,1,4
1.24524e+18,is today the day we find out corona has just been an elbourate wacky april fools joke all along ,0,0,0,0,0,0,1,0,0,1,2
1.2452e+18,its like a midnight ima hear april fools you thought you was gonna be coming out your house soon  guess again  im still here xo corona,0,0,0,1,0,0,0,0,0,1,2
1.24522e+18,these days i find myself quoting dr  physician like his words are the sermon on the mount  coronavirus coronavirus quarantine,1,0,0,0,0,0,0,0,1,0,2
1.24525e+18,means they are developing common sense after corona spreading  let us wait a little more ,0,0,0,0,1,0,0,0,0,1,2
1.24519e+18,my dad really tried to tell me that onions can cure corona today    the whatsapp uncles need to stop this baqwaas,0,0,0,1,0,0,0,0,0,1,2
1.24517e+18,can we all agree that although he is not as bad as dr  birz  dr  physician is no hero  he wont speak fully truthfully  coronavirus,0,0,0,0,0,0,1,1,0,0,1
1.24525e+18,yall can go outside now  corona virus isnt real dw you can do wtv now  april fools,0,0,0,0,0,0,0,0,0,1,1
1.2452e+18,please do not look at suspected proved corona patients as criminals  muslims tableeghijamaat coronaviruscrisis,0,0,1,0,0,1,0,0,0,1,3
1.24522e+18,yessirrrrr  theyre very worried ab the coronavirus and your step bro is staying at welas for the next 2 weeks,0,0,0,0,1,0,0,0,0,1,2
1.24522e+18,america  200 000 people will die from the coronavirus in this country  there is no cause for alarm  also america  her emails    ,1,0,0,1,0,0,1,0,0,0,3
1.24522e+18,finally communal colour given to the nizamudin gathering     corona virus has accepted islam in india   ,1,0,0,0,0,0,1,1,0,1,3
1.24521e+18,thanks to corona we went from spring break to summer real quick,1,0,0,0,0,0,0,0,0,1,2
1.24518e+18,coronavirus struggle saheen bagh funded by pfi delhi riot by simi and pfi corona jihad by indian jihadi,0,0,0,1,0,0,0,1,1,0,2
1.2452e+18,in a few minutes all the world s leaders are gonna bust the door down and give the epic reveal that coronavirus was just a prank bro ,0,0,0,1,0,0,0,0,0,1,2
1.24523e+18,interesting to see who is got the balls to pull an i have got coronavirus april fool s joke today   ,0,0,0,0,0,0,0,0,0,1,1
1.24516e+18,build your story well  lead by example  managers corporate coronavirus workfromhome,1,1,0,0,0,0,0,0,0,0,2
1.24785e+18,fuck corona hard times teach alot of lessons we learn we conquer,1,1,1,0,0,0,0,0,0,0,3
1.24521e+18,i am really disappointed has not made coronavirus movie about working from home called zoom barabar zoom,0,0,0,0,0,0,0,0,0,1,1
1.24525e+18,i woke up today and coronavirus was still out on the streets  its not an elaborate april fools prank guys,0,0,0,1,1,0,0,0,0,1,3
1.24514e+18,how much money have you donated to fight the corona virus nancy,0,1,0,0,0,0,0,1,0,0,1
1.24522e+18,lets get hydroxychloroquine and azithromycin out there for everyone who needs it and stop baby stepping the process coronavirus,1,0,0,0,0,0,1,0,1,0,3
1.24515e+18,more than 500 detroit police officers in the us under quarantine  city police chief recovering from virus coronavirus,0,0,0,0,0,0,0,0,1,0,1
1.2452e+18,social studies assignment is abt an analysis corona has on ppls daily lives im abt half way in and this is rlly making me more anxious,0,0,0,0,1,0,0,0,0,0,1
1.24524e+18,anyone questioning our publicly doubting the severity of coronavirus will be blocked  de platforming stupidity is important too ,0,0,0,0,0,0,1,0,0,0,1
1.24514e+18,my former classmate dr  with some simple tips on how to coronavirus proof your home ,1,0,0,0,0,0,0,0,0,0,1
1.24749e+18,breaking  mosque jamat donates 2100 coronavirus patients to pm relief fund ,0,0,0,0,0,0,0,0,1,0,1
1.24517e+18,in the last hour  it is estimated that 121 people tweeted that they have been laid off  coronavirus coronavirus,0,0,0,0,0,1,0,0,1,0,2
1.24525e+18,a good aprils fool joke is saying that you have coronavirus   jaejoong probably,0,0,0,0,0,0,1,0,0,1,2
1.24525e+18,it is april fools day so which one of you all wants to admit the coronavirus is one big prank,0,0,0,0,0,0,0,0,0,1,1
1.24525e+18,do not say anything but the corona viruse might bring the best out of mankind  we are not bad people   ,1,0,0,0,0,0,0,0,0,0,1
1.24785e+18,too much of info going around especially about coronavirus  taking a break from socmed  bye ,0,0,0,1,0,1,1,0,0,0,3
1.24521e+18,i hope this is not happing in sc hospitals   coronavirus  gt  read thread,1,0,0,0,1,0,0,0,0,0,2
1.24515e+18,we all have strains of corona virus naturally within us this does not make any sense ,0,0,0,1,0,0,1,1,0,0,2
1.24515e+18,2am playstation party chats hit differently  fuck corona virus ,1,0,0,0,0,0,0,0,0,1,2
1.24515e+18,everyone in my neighborhood has apparently purchased a dog and walking shoes in the past two weeks  coronavirus,1,1,0,0,0,0,0,0,0,0,2
1.24522e+18,sir  our kapil mishra jee has donated whole communal hate even when our nation is suffering from coronavirus ,0,0,0,0,0,0,1,0,0,0,1
1.24524e+18,what if the govt is just like   april fools theres no such thing as the corona virus   dumb fuks,0,0,0,0,0,0,1,0,0,1,2
1.24516e+18,if the quarantine and corona go away by june  summer 2020 is going to be a literal movie  ,1,0,0,0,0,0,0,0,0,1,2
1.24519e+18,first day at work in the middle of corona outbreak  bismillah  ,1,0,1,0,0,0,0,0,0,0,2
1.24522e+18,today is more need for electricity bills no due for next three months  coronavirus,1,0,0,0,1,0,0,0,0,0,2
1.24516e+18,someday post coronavirus i wish to see come give a security awareness speech to students of my alma mater,1,0,0,0,0,0,0,0,0,0,1
1.24524e+18,bruh i know i didnt just watch someone say you can cure corona by breathing in some orange peel steam      a virus      cannot be cured ,0,0,0,0,0,1,1,0,0,0,2
1.24514e+18,also i will be dealing with corona virus at the star level  and star codes  not just the physical   so be so    star truth p13 ,1,0,0,0,0,1,1,0,0,1,4
1.24786e+18,when lawernce phillups escapes from jail cause he do not want that corona virus,0,0,0,0,0,0,0,0,0,1,1
1.24515e+18,i would love to see trumps expression on his face when tell him hes positive for the coronavirus ,1,0,0,0,0,0,0,0,0,1,2
1.24786e+18,just a week and i am feeling like getting chemistry book to understand how alcohol is made through solvay process aki corona wewe,0,0,0,0,0,0,0,0,0,1,1
1.24523e+18,186 new recoveries in china totaling 76 238 in this place  already 178 330 worldwide  coronavirus coronavirus china,0,0,0,0,0,0,0,0,1,0,1
1.24517e+18,woah woah youre not allowed to be nice  this corona thing is making you soft,1,0,1,0,0,0,0,0,0,1,3
1.24785e+18,this year to date worldwide death tolls   coronavirus  83 103 abortion  11 443 770,0,0,0,0,0,0,0,0,1,0,1
1.24515e+18,us coronavirus deaths set one day record at 865  johns hopkins university  coronavirus 19,0,0,0,0,0,0,0,0,1,0,1
1.2452e+18,sam walton said key to retail success is location  location  location     he was so naive coronavirus,0,0,0,0,0,0,1,0,0,1,2
1.24518e+18,i swear if there is a single joke tomorrow about corona virus  sports being back  or quarantine,0,0,0,0,0,0,1,0,0,0,1
1.24786e+18,wonder what redicetv has to say about coronavirus taking over europe     do not think it is gonna be pretty laughing out loud,0,0,0,0,1,1,0,0,0,1,3
1.24523e+18,to all the people saying what are we gonna talk about after corona ends    economy idiots ,0,0,0,1,0,0,1,0,0,0,2
1.24514e+18,does anyone know if cannabis workers qualify for federal aid   coronavirus,0,0,0,1,1,0,0,0,0,1,3
1.24519e+18,quebec has used a year s worth of medical supplies in 4 weeks  coronavirus they are running low ,0,0,0,1,1,0,0,0,0,0,2
1.24523e+18,2 new confirmed case s  in australia totaling 4 862 in this place  already 859 707 worldwide  coronavirus coronavirus australia,0,0,0,0,0,0,0,0,1,0,1
1.24786e+18,fact  new york state has almost 1 10 of the worlds coronavirus cases  maybe cuomo should be reading newsoms playbook ,0,0,0,0,0,0,1,0,0,0,1
1.24524e+18,hey china if you are all done with coronavirus over there can you send your spare ventilators to the us  italy spain  k thanks bye ,1,0,0,0,0,0,0,0,0,1,2
1.24523e+18,my privilege is about to be loud as shit  but why exactly does it seem like most people arent able to get tested for coronavirus ,0,0,0,0,1,1,0,0,0,1,3
1.24519e+18,thank goodness their funding hasnt been cut completely   yet  psa coronavirus,1,1,0,1,0,0,0,0,0,0,3
1.24525e+18,exclusive   chulbuli salman khan silently slept with aasarm baapu to raise funds for corona virus pandemic in jodhpur jail  coronavirus,0,1,0,0,0,0,0,0,0,1,2
1.24517e+18,use the following words in a sentence to describe 45  lackadaisical potus coronavirus,0,0,0,1,0,0,1,0,0,1,3
1.24519e+18,public schools in tokyo may extend the school closure till golden week due to the coronavirus ,0,0,0,0,0,0,0,0,0,0,0
1.24523e+18,norway reports 2 new cases bringing total confirmed cases there to 4 643 and 39 total deaths  coronavirus coronavirus coronavirus outbreak,0,0,0,0,0,0,0,0,1,0,1
1.24522e+18,it is called islamic corona jehad tablike jamat making full to all india during lockdown they are relizius terurrist,0,0,0,1,0,0,0,1,0,0,1
1.24515e+18,tornado and earthquake in the usa today and coronavirus situation  world is ending,0,0,0,1,1,0,0,0,0,0,2
1.24519e+18,after hearing the prime minister update on the corona virus  i need a bottle cause one drink wont do,0,0,0,1,1,0,1,0,0,0,3
1.24516e+18,if twitter helps me get snapchat    i will cure corona virus,1,0,0,0,0,0,0,0,0,1,2
1.24518e+18,anyone dare to plot a graph of income vs coronavirus cfr ,1,0,0,0,0,0,1,0,0,0,2
1.24514e+18,soon as this corona shit is over imma hit the skatepark with my dad as soon as possible,1,0,0,0,0,0,0,0,0,0,1
1.2452e+18,sad news to get up to that a 13yr old boy has died of coronavirus in the uk ,0,0,0,0,0,1,0,0,0,0,1
1.24515e+18,who else thinks the clock must be lying  coronavirus coronavirus quarentinelife netflixandstaystill,0,0,0,0,0,0,0,0,0,1,1
1.2452e+18,is the corona going to prevent the rupauls drag race season finale from happening or    ,0,0,0,1,0,0,0,0,0,1,2
1.24517e+18,retweet if you do not believe dr  physician is being honest in his coronavirus assessments and predictions ,0,0,0,1,0,0,1,1,0,0,2
1.24514e+18,imagine waking up and hearing coronavirus was a pr stunt for a new netflix series about a virus  april fools,1,0,0,0,0,0,0,0,0,1,2
1.24515e+18,stay at home  coronavirus update  country  norway total cases  4 641 total deaths  39 total recovered  13 total active cases  4 589,0,0,0,0,0,0,0,0,1,0,1
1.24517e+18,royal corona trump train  russell road  wolf creek lumber mill rail line  josephine county oregon  terror ,0,1,0,0,0,0,1,0,0,1,3
1.24522e+18,breaking  120 new coronavirus cases and 2 new deaths total confirm cases in thailand   1771 total confirm cases  with 12 deaths  19,0,0,0,0,0,0,0,0,1,0,1
1.24514e+18,hes a republican  bottom line majority of doesnt seem to take coronavirus seriously ,0,0,0,0,0,0,1,0,0,0,1
1.24518e+18,i  fucking  hate  our  president  and  government  that  kisses  his  stupid  ass  coronavirus is just a game to these sick fucks ,0,0,0,0,0,0,0,1,0,1,1
1.24519e+18,if i see a youtuber do some dumb corona virus prank tomorrow for april fools  im throwing hands ,0,0,0,0,0,0,1,0,0,1,2
1.24516e+18,i wonder what people from other countries think of trump and how he is handling the corona virus in america   ,0,0,0,1,1,0,0,0,0,0,2
1.24524e+18,tmw im just gonna tell my mom or someone that my friend got corona then say april fools,0,0,0,0,0,0,0,0,0,1,1
1.24516e+18,please ask the pentagon for assistance   a formal rfa   we need ventilators now  coronavirus,0,0,1,1,1,0,1,0,1,0,5
1.24523e+18,i do not think ff7r is shipping early in japan  coronavirus has not really hit us here  yet  and life has pretty much continued on as usual ,1,0,0,0,0,1,0,0,0,0,2
1.24517e+18,if i could survive bieber fever corona aint got nothing on me,1,0,0,0,0,0,0,0,0,1,2
1.2478e+18,linda lusardi using coronavirus as a way of getting a fading career back on the money track pathetic,0,0,0,1,0,0,1,0,0,0,2
1.24515e+18,did china stop counting coronavirus 19 cases or what   laughing out loud,0,0,0,0,0,0,0,0,0,1,1
1.24516e+18,coronavirus quarantine escapades i fucking love this guy warhorserulesass wrestlingcommunity,0,0,0,0,0,0,0,0,0,1,1
1.24524e+18,april  may you be good to us  and may we be free from coronavirus    happy new month to y all ,1,0,0,0,0,0,0,0,0,0,1
1.24525e+18,thinking about the fact that me n jesus would be out living a good life if the corona hadnt happened,0,0,0,1,1,0,0,0,0,0,2
1.24524e+18,people discussing drink recipes to fight corona     the whatsapp moms came out of them,0,0,0,1,0,0,0,0,0,1,2
1.24518e+18,can we all just go ahead and universally agree to not joke about having corona as part of your april fool pranks ,0,0,0,0,0,0,1,1,0,1,2
1.24514e+18,by the way producers send me beats im working on music and smoke loud as we speak to get thru coronavirus pandemic,1,0,0,0,0,0,0,0,0,1,2
1.24517e+18,yes  ive had coronavirus dreams  i keep dreaming of a giant bear thats coming for me and my family ,0,0,0,1,1,0,0,0,0,1,3
1.24519e+18,weve hit an all time low   news companies are now covering other conmpanies coverage of coronavirus,0,0,0,1,0,0,1,0,0,0,2
1.24785e+18,k everybody better stay at home i tell you now   don yeye wntu go out   we fster stop th corona first,1,0,0,0,0,0,0,0,0,0,1
1.24517e+18,my family keeps saying i have coronavirus if they do not shut the fuck up imma end up having it foreal,0,0,0,0,0,0,1,0,0,0,1
1.24515e+18,im so fucking tired of this corona shit but most importantly   its so mentally draining being quarantined with people you     disagree with ,0,0,0,0,0,0,1,0,0,0,1
1.24525e+18,cant believe theres people out there that think 5g caused coronavirus  proper lunatics,0,0,0,0,0,0,1,0,0,0,1
1.24518e+18,corona hasnt killed the racist chatter in the cod lobbies i see,0,0,0,0,0,0,1,0,0,1,2
1.24517e+18,what the f    2020  it is easier to catch coronavirus and die than it is to catch a stringfish in animalcrossingnewhorizons acnh,0,0,0,1,0,0,1,0,0,1,3
1.24525e+18,delhi corona  every participant is aware of risk wearing mask  then what is the strategy of some of them spitting thru bus windows ,0,0,0,0,0,0,1,0,0,0,1
1.24516e+18,hoping that government will hit us with that april fools joke and tell us that corona was a lie,1,0,0,0,0,0,0,0,0,1,2
1.24521e+18,i have to do the corona test again today  like having shit down my nose and throat once was not good enough,0,0,0,0,0,0,1,0,0,0,1
1.24524e+18,i couldve beat corona virus weeks ago but imma let it take care of all the snakes first ,1,0,0,0,0,0,0,0,0,1,2
1.24518e+18,js if the coronavirus was made in a lab they did a shit job of doing it cause im pretty sure i caught that hoe twice already,0,0,0,0,0,0,0,1,0,1,1
1.24515e+18,omd  trisha paytas and talking about coronavirus  its fine just go outside as if show could not be even more stupid,0,0,0,0,0,1,1,0,1,0,3
1.2452e+18,i really think its crazy how the bengals actually look like were about to have a promising season and then boom here comes corona,0,0,0,0,0,1,0,0,0,1,2
1.24514e+18,bitches really let a mf who doesnt wash their hands finger their shit  call that corona coochie,0,0,0,0,0,1,1,0,0,1,3
1.24522e+18,the democrats are politicizing the coronavirus        t his is their new hoax    donald trump  february 28  2020,0,0,0,0,0,0,1,0,1,0,2
1.24514e+18,100 000 3 860 walking dead  stage 4  coronavirus americans ,0,0,0,0,0,0,0,0,0,1,1
1.24515e+18,i swear i think ik bout 3 people who had corona last year ,0,0,0,0,1,1,0,0,0,0,2
1.24516e+18,this shit is fuckin crazy man  it is starting to fuck with me  900 people died in the us today  wtf  coronavirus coronavirus,0,0,0,0,1,0,1,0,0,0,2
1.24517e+18,stigmatization is itself an illness without material evidence  coronavirus does not know any religion  tableegijamat,0,0,1,0,0,1,1,0,0,0,3
1.24523e+18,brothers and sisters  in africa coronavirus 19 corona virus is affecting us seriously,0,0,0,0,1,0,0,0,0,0,1
1.24524e+18,releasing prisoners from a secure facility so they will not get coronavirus  seems legit ,1,1,0,0,1,0,0,0,0,0,3
1.24519e+18,important context about coronavirus cfr and potential regional disparities  nola,1,0,0,0,0,0,0,0,1,0,2
1.24525e+18,unless they plan on telling us corona is gone gone  ion know sis  ,1,0,0,0,0,1,1,0,0,0,3
1.24524e+18,continental airports have thermal cameras on arrivals and can pick out individuals who may be carriers of coronavirus why not in the uk ,0,0,0,1,1,0,1,0,0,0,3
1.24516e+18,this corona thing is blocking my fitness goals  how else am i going to pick up vr anime waifus if im not shredded,0,0,0,0,0,1,1,0,0,1,3
1.24515e+18,say it louder cause corona aint stopping june 18th i know that much,0,0,0,1,1,0,0,0,0,0,2
1.24522e+18,it is already april and time is so fast but the pandemic is taking so long coronavirus coronavirus,0,0,0,0,0,1,0,0,0,0,1
1.24519e+18,48 new confirmed case s  in usa totaling 188 578 in this place  already 858 717 worldwide  coronavirus coronavirus usa,0,0,0,0,0,0,0,0,1,0,1
1.24517e+18,i havent been to see my chiropractor in 18 days bc of corona  i usually go 2 3x a week  and honestly soon i wont be able two walk 4 feet,0,0,0,0,1,1,0,0,0,0,2
1.24525e+18,today is april fools day the chinese made a joke we didnt get  the earth is laughing now  coronavirus 19,0,0,0,0,0,0,0,0,0,1,1
1.24515e+18,elizabethwarren  kamalaharris  demand racial quotas for coronavirus testing  here we go again folks    more victimizing from the left ,0,0,0,0,0,1,1,0,0,0,2
1.24517e+18,please forward your jamshedpur office contact details  i wish to contribute for corona victims,1,0,1,0,0,0,0,0,0,0,2
1.24523e+18,breaking  wuhan doctor ai fen  who was among the first to alert other medics about the spread of coronavirus goes missing ,0,0,0,0,0,1,0,0,1,0,2
1.24523e+18,today is 1 april   april fools day    but rest assured the debit order notifications are legitimate  the lockdown coronavirus 19 coronavirus in south africa,0,0,0,0,0,0,0,0,0,1,1
1.24523e+18,what if corona comes out today and tells us  its all been a big prank  camera hai waha hai  ab tum sab bhar aa sakte ho  april fools day,0,0,0,0,0,0,0,0,0,1,1
1.24522e+18,judiciary is biased  impressed by anti hindu  anti national media  also jail is not safe for prevention of corona  coronavirus risk for prisoners,0,0,0,1,1,0,0,0,0,0,2
1.24518e+18,gonna find a cure for this coronavirus just so i can go out n get my nails done,0,0,0,0,0,0,1,0,0,1,2
1.24519e+18,i just pulled a on my bedroom thanks to good ole corona  no indoor plants yet  but rest assured theyre on their way ,1,0,0,0,0,0,0,0,0,1,2
1.24515e+18,did anyone look to see if the simpsons predicted this coronavirus shit  simpsonspredictions,0,0,0,0,0,0,0,0,0,1,1
1.24523e+18,i dont wanna go to school tomorrow im too busy thinking bout you  corona,0,0,0,0,0,0,0,0,0,1,1
1.24521e+18,corona go away before april 29 so reveluvs can go watch trolls koream ver in the theaters,0,0,0,0,0,0,1,0,0,1,2
1.24518e+18,i may look normal but deep dawn i always think  kahi mujhe corona to nahi hai     gocorona,0,0,0,1,1,1,0,0,0,0,3
1.24518e+18,corona immunity certificates are coming  germany will be the first of many nations in line  phase 1 is in place ,1,0,0,0,0,0,0,0,1,0,2
1.24517e+18,love living in florida  lt 3 southern epicenter of corona and hurricanes  lt 3,0,0,0,0,0,0,1,0,0,1,2
1.24516e+18,since noggas cant match cause of corona  les facetime n match,0,0,0,0,0,0,0,0,0,1,1
1.24518e+18,you can thank and for coronavirus spreading like wildfires      hoax my arse,0,0,0,0,0,0,1,0,0,1,2
1.24515e+18,me after coronavirus ends  hot town summer in the city one hand on a hougie the other on a tiddie,1,0,0,0,0,0,0,0,0,1,2
1.24518e+18,every state  county  city and neighborhood has this coming at them  yet many still wait to act coronavirusus,0,1,0,0,1,0,1,0,0,0,3
1.24523e+18,i need this corona shit to be over so i can see two very important people  my boyfriend and my eye doctor,1,0,0,0,0,1,0,0,0,0,2
1.24518e+18,im going to atlanta in may so this corona shit need to calm down laughing out loud,0,0,0,0,0,0,1,0,0,1,2
1.24518e+18,ok corona you can leave now  mi a cuminsa ansha see you e online classes nan,1,0,0,0,0,1,0,0,0,0,2
1.24514e+18,i want god to wipe away corona virus or any other disease the devil is planning to invent again  amen,1,0,1,0,0,0,0,0,0,0,2
1.24521e+18,i have corona is gonna be the im having a baby april fools joke of 2020,0,0,0,0,0,0,0,0,0,1,1
1.24521e+18,how long should a box of wine last for one person during a pandemic  askingforafriend pandemicrules coronavirus,0,0,0,1,0,0,0,0,0,1,2
1.24516e+18,if you are not subbed to eve yet  you better hurry before corona get you and you do not get to see her hot content,0,0,0,0,0,0,1,0,0,1,2
1.24786e+18,i am so sad i couldnt order the 5th muster dvd because of corona pls im crying,0,0,0,0,0,1,0,0,0,0,1
1.24514e+18,starting to think this coronavirus could be a real thing    stay tuned for the latest   ,0,0,0,1,1,0,0,1,0,0,2
1.24519e+18,us death toll from coronavirus has surpassed 4 000    bno,0,0,0,0,0,0,0,0,1,0,1
1.24522e+18,i just wish that this whole corona virus shit turn out to be some well planned april fool s prank  april fools day coronavirus,1,0,1,0,0,0,0,0,0,1,3
1.2452e+18,the government really about to pop out and be like aprils fools it was joke and corona is lie,0,0,0,0,0,0,0,0,0,1,1
1.24521e+18,anyone else have to do normal things like clear their throat and think they have corona or is that just me,0,0,0,0,1,1,0,0,0,0,2
1.24525e+18,breaking foxnews alert   coronavirus death toll in us reaches 4 000,0,0,0,0,0,0,0,0,1,0,1
1.24785e+18,life is short  when corona is over im moving out  vacationing in scandinavia and piercing my nipples  not necessarily in that order though ,1,0,0,0,0,0,0,0,0,0,1
1.24524e+18,this corona shit is so real bruh yall needa take this shit serious bro,0,0,0,0,1,0,1,0,0,0,2
1.24519e+18,theyre standing 6 feet apart during the ive been around  good corona strategy,0,1,0,0,0,0,0,0,0,1,2
1.24524e+18,there is an urgent need to support our bame communities and manage stronger coronavirus 19 messaging ,0,0,0,0,1,0,0,0,0,0,1
1.24524e+18,8 new confirmed case s  in venezuela totaling 143 in this place  already 859 768 worldwide  coronavirus coronavirus venezuela,0,0,0,0,0,0,0,0,1,0,1
1.24523e+18,corona fear is second guessing going upstairs to tell the neighbors to be quiet ,0,0,0,0,0,1,0,0,0,1,2
1.24523e+18,alright corona    its time to give us that nice little april fools    gotchaaaa bitches    and get the fuck on         plz,0,0,0,0,0,1,1,0,0,0,2
1.24522e+18,a big thank you to all our hard working  dedicated truckers  we love and appreciate you for keep america supplied   coronavirus truckers,0,1,0,0,0,0,0,0,0,0,1
1.24525e+18,timeline  how the new coronavirus spread the virus has killed more than 41 000 people and infected almost 846 000 worldwide ,0,0,0,0,0,0,0,0,1,0,1
1.24518e+18,is there any deliberate attempt to spread corona through delhi markaj event  needs to be invistigated ,0,0,0,0,1,0,0,1,0,0,1
1.24514e+18,laughing out loud any one see the cnn ratings for joe biden s coronavirus town hall last friday at 8 pm  less than 2 4 million  lucky for biden actually ,0,0,0,0,0,0,0,0,0,1,1
1.24517e+18,the only way corona virus will be stopped is if youtube copyright strikes it you know what to do,0,0,0,0,0,0,0,0,0,1,1
1.24521e+18,wow both of my favorite hs english teachers passed away from coronavirus,0,0,0,0,0,1,0,0,0,0,1
1.24516e+18,the news dont even say the weather no more its just  good morning coronavirus stay indoors,0,0,0,0,1,1,0,0,0,1,3
1.24518e+18,jesus coronavirus makes people hyper emotional which i totally get but damn,0,0,0,0,1,1,0,0,0,1,3
1.24518e+18,if i have to hear the word corona one mo time im beating somebody ass,0,0,0,0,0,0,1,0,0,0,1
1.24522e+18,one thing the corona pandemic taught me that i couldnt learn no other way is patients  i feel so at peace ,1,0,0,0,0,0,0,0,0,0,1
1.24522e+18,to one of my exs   i hope you get the corona virus   ight im done laughing out loud im serious tho ,0,0,0,0,0,0,1,0,0,0,1
1.24519e+18,another movie i probably would never have watched but due to the coronavirus and no sports  the kitchen meh,0,0,0,0,0,0,1,0,0,1,2
1.24514e+18,you cannot eat ass cause of coronavirus 19   like literally do not you think i would be if i could     ,0,0,0,0,0,0,0,0,0,1,1
1.24517e+18,in my opinion the actual death rate in america from the corona virus is about  004 lets see how this ages ,0,0,0,0,1,0,0,1,0,1,2
1.24515e+18,when coronavirus was already raging across china they were doing this crap in the trump family,0,0,0,0,0,1,0,1,0,1,2
1.24525e+18,its 37 minutes into april fools day and theres still no announcement from the government that corona is a prank   what is this,0,0,0,0,0,1,1,0,0,0,2
1.24517e+18,looks like i am going to get forced into something tomorrow that could likely end up with me catching coronavirus  fucking splendid ,0,0,0,0,1,0,1,0,0,0,2
1.24522e+18,the corona virus need to goneeeee frfr im trying to find a house mannnnn,0,0,0,0,0,0,1,0,0,0,1
1.24517e+18,laughing out loud in aprils 1s 2018 my doctor told me i have one year to live nigga i made to coronavirus 2020,1,0,0,0,0,0,0,0,0,1,2
1.24786e+18,finally some common sense  georgia governor re opens beaches despite coronavirus concerns  mayor upset ,1,0,0,0,0,0,1,0,0,0,2
1.24518e+18,yes its important to stay informed yada yada but i am sick of corona virus news               ,0,0,0,0,0,0,1,0,0,0,1
1.24517e+18,everyone on april fools day is gonna be like  i have coronavirus haha april fools ha ha ha  and its already not gonna be funny,0,0,0,0,0,0,1,0,0,0,1
1.24515e+18,i always tear up when jim goes into michaels office in goodbye  michael  every  damn  time  coronavirus theoffice jimhalpert,0,0,0,0,0,1,1,0,0,0,2
1.24517e+18,i cannot even sell my body because corona  in fact  corona is the reason for my problems  eh eh eh eh,0,0,0,0,0,1,0,0,0,0,1
1.24514e+18,to the expectorating cyclist at the park st parkville crossing this morning  think in this corona era youre better to swallow ,0,0,0,0,0,1,1,0,0,1,3
1.24521e+18,billionaires around the world and for that matter all of us take note  coronavirus,1,0,0,0,1,0,0,0,0,0,2
1.24525e+18,coronavirus is latest in china s history of trying to cover up negative info via fox news timbeta betaajudabeta timbetalab,0,0,0,0,0,0,0,0,1,0,1
